time/time_elapsed,rollout/episode_length,rollout/episode_reward_sum,time/iterations,rollout/episode_reward_short_path,rollout/episode_reward_height_coverage,time/fps,time/total_timesteps,time/rollout,train/entropy_loss,train/policy_gradient_loss,train/loss,train/n_updates,train/approx_kl,train/explained_variance,train/clip_range,train/value_loss,time/training,train/clip_fraction,train/clip_range_vf,train/learning_rate
16527,22.2688,17.9596,788,-1.1793,0.9039,436,6455296,18.768593788146973,-12.792691314220429,-0.04950778562633786,5.787180423736572,3935,0.15646788,0.7141246795654297,0.2,7.9872191555798056,3.3403944969177246,0.557666015625,0.2,0.0001
16548,23.0382,17.9219,789,-1.5907,0.904,435,6463488,18.82169270515442,-12.667574854662819,-0.042746425585916445,3.126591205596924,3940,0.17619766,0.7369266748428345,0.2,7.200955150771315,2.846536636352539,0.5421133667883211,0.2,0.0001
16570,22.4251,17.9612,790,-1.1857,0.904,435,6471680,18.808223009109497,-12.619173339009285,-0.04210263976128772,5.944927215576172,3945,0.16199923,0.7175634205341339,0.2,7.695418825000525,3.337132453918457,0.557470703125,0.2,0.0001
16591,22.7969,17.9644,791,-1.232,0.9044,435,6479872,18.82305407524109,-12.733975575702026,-0.03337456983292826,4.0515899658203125,3950,0.16988674,0.7322002947330475,0.2,7.265264466257379,2.0967915058135986,0.4958230198019802,0.2,0.0001
16611,22.18,17.9695,792,-1.1196,0.9041,433,6488064,18.89147663116455,-12.680585028111249,8.385826501695589e-05,8.276512145996094,3955,0.10745337,0.7100033164024353,0.2,7.658676594153218,0.9058074951171875,0.3920617816091954,0.2,0.0001
16631,23.0922,17.9407,793,-1.3274,0.9037,433,6496256,18.90674614906311,-12.750032461142238,0.0033923417353365994,4.894815921783447,3960,0.104191,0.7065544724464417,0.2,8.065044644512708,0.8248188495635986,0.35670490506329117,0.2,0.0001
16653,23.059,17.9243,794,-1.4933,0.9037,434,6504448,18.839030504226685,-12.530186295509338,-0.03934124579453575,5.770984172821045,3965,0.15219754,0.7126091718673706,0.2,7.638745082276208,2.909385919570923,0.5202566964285714,0.2,0.0001
16674,24.6331,17.7491,795,-3.2401,0.9037,436,6512640,18.757429361343384,-12.486038439201586,-0.029436826155605642,7.117242813110352,3970,0.20231886,0.6786528825759888,0.2,8.162530104319254,2.060481548309326,0.5219775883838383,0.2,0.0001
16695,24.047,17.763,796,-3.1531,0.9039,435,6520832,18.818244457244873,-12.001548365542764,-0.03230517489933654,6.312337875366211,3975,0.17471513,0.7251858115196228,0.2,7.528480424692757,2.374645709991455,0.53515625,0.2,0.0001
16715,23.464,17.8043,797,-2.7051,0.9037,435,6529024,18.8110089302063,-11.907296052913075,0.0007819079592363121,5.247563362121582,3980,0.09076099,0.7079456448554993,0.2,7.867509060299273,1.009829044342041,0.42493556701030927,0.2,0.0001
16735,23.1731,17.8047,798,-2.7865,0.9042,431,6537216,18.97872257232666,-11.7228052765131,-0.011369768821168691,3.2114906311035156,3985,0.089659214,0.725121945142746,0.2,7.667862873524427,1.331362009048462,0.41802978515625,0.2,0.0001
16756,22.8488,17.8989,799,-1.784,0.9039,435,6545408,18.805739164352417,-12.01707834628091,-0.03986671978760677,6.117424011230469,3990,0.17788498,0.716687798500061,0.2,7.87105824031047,2.792384147644043,0.5236415578358209,0.2,0.0001
16777,22.8623,17.8912,800,-1.9021,0.9041,434,6553600,18.845890998840332,-12.002420409159226,-0.0225296412774531,9.636307716369629,3995,0.13030903,0.7060047388076782,0.2,8.175699289888144,1.837458848953247,0.509765625,0.2,0.0001
16799,22.4546,17.9236,801,-1.6252,0.9043,434,6561792,18.874374389648438,-12.058014926414064,-0.03713473202972275,11.634090423583984,4000,0.19795385,0.7160550057888031,0.2,7.827770495946522,2.798266887664795,0.5531482342007435,0.2,0.0001
16819,21.9327,17.8643,802,-2.1722,0.9041,433,6569984,18.879904985427856,-12.250774434940544,-0.023815416859206327,6.488875389099121,4005,0.13011634,0.7278183102607727,0.2,7.5570176443653905,1.7321500778198242,0.4721182634730539,0.2,0.0001
16840,22.3498,17.9772,803,-1.0174,0.9039,434,6578176,18.840789079666138,-12.276839788706024,-0.022584685770097687,11.209473609924316,4010,0.120094284,0.6987341046333313,0.2,8.384470680739982,1.6933119297027588,0.4649635736196319,0.2,0.0001
16861,22.9524,17.8948,804,-1.7441,0.9035,435,6586368,18.81677007675171,-12.442918740608842,-0.02942959668231759,7.482224464416504,4015,0.17855947,0.7084530591964722,0.2,8.085150237100711,2.1516339778900146,0.5252868357487923,0.2,0.0001
16882,22.9319,17.9264,805,-1.4869,0.9038,435,6594560,18.81766390800476,-12.454148308984164,-0.033660462664054897,9.896078109741211,4020,0.1451375,0.7115166783332825,0.2,7.95406916994473,2.4116809368133545,0.5225619612068966,0.2,0.0001
16903,21.8352,17.9928,806,-0.8342,0.9038,434,6602752,18.83589792251587,-12.364297972199667,-0.027422556061894525,10.527626037597656,4025,0.13266712,0.7112395167350769,0.2,7.841419387917492,1.88496994972229,0.49261912983425415,0.2,0.0001
16924,21.924,18.0048,807,-0.8233,0.9044,434,6610944,18.84837245941162,-12.444797744435713,-0.033682475905588344,6.178860664367676,4030,0.16379198,0.7214572429656982,0.2,7.693128349367252,2.5202434062957764,0.5080061983471075,0.2,0.0001
16944,22.4463,17.9533,808,-1.2138,0.9037,434,6619136,18.84153985977173,-12.379408635033501,-0.001278905560159021,5.203640937805176,4035,0.096980534,0.7320096492767334,0.2,7.528044981426663,0.9350857734680176,0.39835069444444443,0.2,0.0001
16966,22.2426,17.9749,809,-1.0986,0.9042,434,6627328,18.834375143051147,-12.366235412820412,-0.04290972691518764,5.20103120803833,4040,0.18782546,0.721919447183609,0.2,7.602037767424201,2.8544163703918457,0.55078125,0.2,0.0001
16986,23.6571,17.7679,810,-3.0573,0.9037,433,6635520,18.885138034820557,-12.433109549113682,-0.014329233120328614,3.1921372413635254,4045,0.14975388,0.7245295643806458,0.2,7.75036654472351,1.4561100006103516,0.46473214285714287,0.2,0.0001
17006,23.0637,17.8547,811,-2.205,0.9038,434,6643712,18.86553430557251,-12.11776872475942,0.01854673608775354,4.836329460144043,4050,0.11059204,0.7250116169452667,0.2,7.6299143268002405,0.7491931915283203,0.3920355902777778,0.2,0.0001
17027,22.7332,17.951,812,-1.2495,0.9038,434,6651904,18.83802056312561,-12.06983048523066,-0.038022197832949314,6.6584343910217285,4055,0.2279292,0.7107839584350586,0.2,7.866135248279206,2.7134172916412354,0.5518139367816092,0.2,0.0001
17048,22.2685,17.9404,813,-1.2717,0.9034,434,6660096,18.874552965164185,-12.154191897465633,-0.017012421321775113,6.356736660003662,4060,0.13511677,0.7219608426094055,0.2,7.623623587034799,1.4855976104736328,0.46230332167832167,0.2,0.0001
17069,22.6952,17.9565,814,-1.1867,0.9038,434,6668288,18.83891272544861,-12.225560622595845,-0.03418169164059447,9.223104476928711,4065,0.15288734,0.7164714932441711,0.2,7.896043648742174,2.219184398651123,0.5115903755868545,0.2,0.0001
17090,22.0911,17.9352,815,-1.4218,0.9039,434,6676480,18.84361219406128,-12.375851683660384,-0.03703525978559201,7.877689838409424,4070,0.14786294,0.6668627858161926,0.2,9.034472719245,2.2644591331481934,0.5167359518348624,0.2,0.0001
17112,22.252,17.909,816,-1.6565,0.9037,431,6684672,18.984102487564087,-12.268284928798675,-0.04757746754621621,9.401922225952148,4075,0.16691387,0.7084984481334686,0.2,8.138026501983404,3.3451812267303467,0.570068359375,0.2,0.0001
17133,22.3834,17.967,817,-1.0962,0.9038,432,6692864,18.925427675247192,-12.108128737540266,-0.032066579370831065,2.996756076812744,4080,0.15088812,0.7087124884128571,0.2,8.086380002725178,2.3053460121154785,0.4962174773755656,0.2,0.0001
17155,22.3755,17.9841,818,-0.9309,0.9039,434,6701056,18.833982229232788,-12.19865218695108,-0.04187039850436925,6.740373611450195,4085,0.18812357,0.7053737044334412,0.2,8.15420322913628,3.1948227882385254,0.5809151785714286,0.2,0.0001
17178,22.3652,17.874,819,-2.1944,0.9047,434,6709248,18.859015464782715,-12.437544265389443,-0.048865282218321225,2.7843680381774902,4090,0.16920638,0.7111002504825592,0.2,7.645257829874754,3.3378586769104004,0.561181640625,0.2,0.0001
17198,21.421,18.0159,820,-0.6291,0.9039,434,6717440,18.86704134941101,-12.413073305356301,-0.008277849949328071,3.7822303771972656,4095,0.09830882,0.725853443145752,0.2,7.7378621485273715,1.2248635292053223,0.4204846398305085,0.2,0.0001
17219,21.4881,18.0247,821,-0.5894,0.9042,435,6725632,18.82109498977661,-12.633832999638148,-0.031138887910527133,3.584745407104492,4100,0.15299502,0.7276247441768646,0.2,7.617046393666949,2.1852359771728516,0.47823660714285715,0.2,0.0001
17239,22.4187,17.9562,822,-1.2414,0.904,433,6733824,18.890607595443726,-12.711327005835141,-0.016546261222923502,4.374124050140381,4105,0.14447099,0.7440179884433746,0.2,7.043035344165914,1.4107658863067627,0.4416360294117647,0.2,0.0001
17260,21.426,18.0193,823,-0.7265,0.9046,433,6742016,18.904276847839355,-12.617250239495004,-0.02985165681284253,9.619598388671875,4110,0.20050046,0.7386427819728851,0.2,7.149194232898183,2.0892388820648193,0.5220064975247525,0.2,0.0001
17280,21.5245,17.9989,824,-0.8441,0.9042,434,6750208,18.85271406173706,-12.693974441097629,-0.012929305344098998,11.698006629943848,4115,0.09648139,0.7098170220851898,0.2,8.035349511331127,1.2892355918884277,0.44556451612903225,0.2,0.0001
17302,21.8559,18.0166,825,-0.6191,0.9039,434,6758400,18.860295057296753,-12.683062113852168,-0.035945940785753874,6.763710021972656,4120,0.15766715,0.7303363680839539,0.2,7.457932980462847,2.525662899017334,0.5178755144032922,0.2,0.0001
17322,22.2728,17.993,826,-0.8316,0.9038,434,6766592,18.866628646850586,-12.473119241728199,-0.017193039798800894,6.788372039794922,4125,0.14294375,0.7173358500003815,0.2,7.8706187773093905,1.4449448585510254,0.4527315647482014,0.2,0.0001
17343,22.4676,17.9584,827,-1.2666,0.9043,434,6774784,18.854294776916504,-12.332014720886946,-0.03915288813368534,6.290515899658203,4130,0.14393689,0.7050455212593079,0.2,7.968838660046458,2.6741504669189453,0.52032470703125,0.2,0.0001
17366,22.0511,17.9812,828,-0.9515,0.9038,433,6782976,18.90910005569458,-12.505991449952125,-0.04345380438608117,2.572202682495117,4135,0.17151262,0.7271685898303986,0.2,7.4442768100649115,3.328235149383545,0.561376953125,0.2,0.0001
17385,22.6552,17.9515,829,-1.3272,0.9042,434,6791168,18.86664628982544,-12.347993159639662,0.01433557716022799,7.790084362030029,4140,0.19110945,0.7110004723072052,0.2,8.438710520232933,0.7162103652954102,0.35122282608695654,0.2,0.0001
17407,22.6856,17.9626,830,-1.0789,0.9035,436,6799360,18.760445594787598,-12.445979383587837,-0.043965649491292426,8.186736106872559,4145,0.17731804,0.7232261896133423,0.2,7.540204180032015,3.3215017318725586,0.5667724609375,0.2,0.0001
17427,22.6819,17.9506,831,-1.2099,0.9036,435,6807552,18.80463743209839,-12.46297389063342,-0.0009613155933289692,1.823384404182434,4150,0.10419916,0.7229239046573639,0.2,7.650485852669025,0.9090917110443115,0.4005028735632184,0.2,0.0001
17448,23.3282,17.964,832,-1.07,0.9036,435,6815744,18.79750657081604,-12.349849785430521,-0.019883626429481976,5.191107749938965,4155,0.12221993,0.7117652595043182,0.2,7.882411158537563,1.636007308959961,0.47671083860759494,0.2,0.0001
17469,22.8015,17.9961,833,-0.8986,0.9043,433,6823936,18.896479845046997,-12.380598311330758,-0.037093410319557374,6.184587478637695,4160,0.15297277,0.7233915627002716,0.2,7.306100988388062,2.647707939147949,0.5215073529411764,0.2,0.0001
17490,22.7239,17.9729,834,-1.0054,0.9037,435,6832128,18.82842445373535,-12.615897082749692,-0.023251566447983575,5.220048427581787,4165,0.1338673,0.721249520778656,0.2,7.5037575320824565,1.8642737865447998,0.4932786312849162,0.2,0.0001
17511,22.7128,17.9564,835,-1.1442,0.9035,435,6840320,18.81313729286194,-12.602447008303074,-0.03224766942204584,4.4299163818359375,4170,0.14193268,0.7179968059062958,0.2,7.6534040086146256,2.2116289138793945,0.5049149061032864,0.2,0.0001
17533,22.2215,17.9834,836,-0.8159,0.9033,435,6848512,18.81636118888855,-12.594365463256835,-0.03904297304424373,2.294093608856201,4175,0.18615687,0.7150786221027374,0.2,7.5323423311927105,2.8533763885498047,0.5427556818181818,0.2,0.0001
17555,23.2192,17.9056,837,-1.653,0.9035,435,6856704,18.825035095214844,-12.693883654475211,-0.04641445798333734,9.223934173583984,4180,0.16491058,0.7095843553543091,0.2,7.95544520765543,3.33284592628479,0.5572509765625,0.2,0.0001
17576,22.9688,17.961,838,-1.1121,0.9036,434,6864896,18.85907292366028,-12.589543581008911,-0.037222836623814974,5.159677505493164,4185,0.15853786,0.7123626172542572,0.2,7.73655710328709,2.2906041145324707,0.5166193181818182,0.2,0.0001
17596,23.1465,17.9129,839,-1.5687,0.9035,436,6873088,18.760393857955933,-12.650116926786916,-0.020787352495610912,2.9213197231292725,4190,0.11837073,0.7206149101257324,0.2,7.536635855965267,1.5740835666656494,0.42823882450331124,0.2,0.0001
17616,23.5343,17.8784,840,-1.9607,0.9037,434,6881280,18.850401163101196,-12.521340450487639,-0.0006675807661131809,4.892271518707275,4195,0.09048613,0.7078145146369934,0.2,7.796140866530569,0.9846141338348389,0.41348684210526315,0.2,0.0001
17636,23.5653,17.8457,841,-2.2334,0.9035,435,6889472,18.82455539703369,-12.26378350348989,-0.021265871431322615,8.03236198425293,4200,0.12557612,0.7114359736442566,0.2,8.001647779136706,1.6313769817352295,0.46725716560509556,0.2,0.0001
17657,22.9634,17.914,842,-1.5567,0.9035,436,6897664,18.77430486679077,-12.14255353330656,-0.014295760933167607,6.19681978225708,4205,0.21233411,0.7235186696052551,0.2,7.727834728837923,1.3661677837371826,0.4373807251908397,0.2,0.0001
17677,22.7595,17.9656,843,-1.0088,0.9033,435,6905856,18.826040267944336,-12.33564637421043,-0.022579129767503328,5.0884552001953125,4210,0.13375802,0.7253292500972748,0.2,7.675776944798269,1.6329646110534668,0.48920183121019106,0.2,0.0001
17698,21.7332,17.9884,844,-0.8415,0.9036,434,6914048,18.855676412582397,-12.308599084966323,-0.023594474551432272,5.451339244842529,4215,0.11900996,0.716589480638504,0.2,7.622792695550357,1.7616450786590576,0.4772058823529412,0.2,0.0001
17719,22.0417,17.9223,845,-1.4689,0.9035,434,6922240,18.84715747833252,-12.291806829445678,-0.03989086643121736,6.378073215484619,4220,0.17231868,0.739110141992569,0.2,7.302415903323867,2.9015605449676514,0.538782482078853,0.2,0.0001
17741,21.0677,18.0156,846,-0.6469,0.904,433,6930432,18.88474130630493,-12.215811216157933,-0.043186171933315524,4.368492126464844,4225,0.17954972,0.7129053771495819,0.2,8.114920315948435,3.1243271827697754,0.5602678571428571,0.2,0.0001
17763,21.6018,18.001,847,-0.6967,0.9035,434,6938624,18.838821172714233,-12.468342950759833,-0.03918742323194852,9.913198471069336,4230,0.15412253,0.7358114421367645,0.2,7.423692807608227,2.927885055541992,0.5194339412811388,0.2,0.0001
17785,22.1082,17.9827,848,-0.9164,0.9037,434,6946816,18.838423013687134,-12.449843904507235,-0.04678319479227535,5.793157577514648,4235,0.18387645,0.7008083760738373,0.2,8.29743077545046,3.302140951156616,0.5823997641509434,0.2,0.0001
17808,21.366,18.0272,849,-0.4788,0.9038,434,6955008,18.83908176422119,-12.61494305729866,-0.04676267503818963,5.138011455535889,4240,0.15580007,0.7262907028198242,0.2,7.494319841638207,3.3396308422088623,0.571923828125,0.2,0.0001
17828,21.6907,17.9909,850,-0.8699,0.9039,434,6963200,18.83757996559143,-12.715335182845592,-0.012202111971419072,3.90792179107666,4245,0.0821017,0.7153599560260773,0.2,7.984452486038208,1.3285410404205322,0.4169921875,0.2,0.0001
17849,21.4237,17.9987,851,-0.8192,0.904,430,6971392,19.012693405151367,-12.510338846578637,-0.03731185881057716,6.2695393562316895,4250,0.1481854,0.726230263710022,0.2,7.538282498284494,2.5035531520843506,0.5254149377593361,0.2,0.0001
17870,21.8314,17.994,852,-0.8287,0.9038,434,6979584,18.846668243408203,-12.473591204682087,-0.03114142064510832,5.971022129058838,4255,0.17510018,0.7214895784854889,0.2,7.8475751499245066,2.3031482696533203,0.5191954185520362,0.2,0.0001
17891,21.6147,17.9866,853,-0.8317,0.9035,434,6987776,18.872146129608154,-12.581459528062402,-0.021345484717862635,2.6761720180511475,4260,0.1300413,0.7143985629081726,0.2,7.935649658121714,1.702904224395752,0.4660823170731707,0.2,0.0001
17911,22.3424,17.9456,854,-1.244,0.9035,435,6995968,18.82943367958069,-12.41695112963907,-0.021571437834329854,1.5855708122253418,4265,0.12555756,0.7209793031215668,0.2,7.8142340713077125,1.589855432510376,0.4646139705882353,0.2,0.0001
17933,22.4616,17.9515,855,-1.2545,0.9038,435,7004160,18.796484231948853,-12.253758371740147,-0.038506834045646414,3.3534340858459473,4270,0.15937153,0.7188941240310669,0.2,7.912130944322849,2.8708267211914062,0.5534703351449275,0.2,0.0001
17953,22.4355,17.9555,856,-1.1586,0.9036,434,7012352,18.841211318969727,-12.245940150885746,-0.0036156129509467504,3.251033306121826,4275,0.09512405,0.7084552049636841,0.2,8.007938278132471,1.2075495719909668,0.43615301724137934,0.2,0.0001
17975,21.3956,18.0044,857,-0.7659,0.904,434,7020544,18.846073627471924,-12.503272276130511,-0.0347853875518006,5.797954559326172,4280,0.1857083,0.714257538318634,0.2,7.9198823035192145,2.899744749069214,0.5562331384892086,0.2,0.0001
17995,22.1511,17.9891,858,-0.9745,0.9043,433,7028736,18.879863262176514,-12.471274211488922,-0.009995343685471293,5.827576637268066,4285,0.0998056,0.6985769867897034,0.2,8.497479662812989,1.2066164016723633,0.4326508620689655,0.2,0.0001
18016,22.1097,17.9664,859,-1.1603,0.9041,434,7036928,18.838279008865356,-12.486278539448115,-0.028771508754247187,3.5337023735046387,4290,0.12407364,0.7174786031246185,0.2,7.700923018372817,1.801541805267334,0.4643695809248555,0.2,0.0001
18036,21.8049,17.9394,860,-1.3232,0.9036,434,7045120,18.851547479629517,-12.33543329106437,-0.01975939006337689,3.744819402694702,4295,0.12032903,0.7082675397396088,0.2,7.971442272265752,1.5048718452453613,0.4315863715277778,0.2,0.0001
18057,21.3955,18.0055,861,-0.7382,0.904,436,7053312,18.788633584976196,-12.39167302563077,-0.02508589639771907,5.71454381942749,4300,0.10755284,0.7279551029205322,0.2,7.576777971926189,1.7482974529266357,0.46651785714285715,0.2,0.0001
18078,22.4937,17.9297,862,-1.4791,0.9039,435,7061504,18.816964387893677,-12.218748758353438,-0.036641930821625625,4.994700908660889,4305,0.14443356,0.720433920621872,0.2,7.706219916250191,2.6412301063537598,0.5215379901960784,0.2,0.0001
18100,21.5376,17.9184,863,-1.5165,0.9035,433,7069696,18.888980865478516,-12.21703087402225,-0.04301695592324557,8.016698837280273,4310,0.34748027,0.7241093218326569,0.2,7.568366174104149,2.668039560317993,0.5403696498054474,0.2,0.0001
18121,22.0472,17.9603,864,-1.1176,0.9036,435,7077888,18.821191787719727,-12.218071018440137,-0.042912751928889666,8.938385009765625,4315,0.17621796,0.7085140347480774,0.2,8.193506411452224,2.8745758533477783,0.5354676177536232,0.2,0.0001
18142,21.2411,18.0194,865,-0.6372,0.9042,434,7086080,18.874234437942505,-12.461647355095458,-0.02827666222390549,6.1469316482543945,4320,0.114278235,0.7273830473423004,0.2,7.5608731844148584,1.8812057971954346,0.4558011049723757,0.2,0.0001
18164,21.2187,17.9869,866,-0.88,0.9037,434,7094272,18.87522029876709,-12.351027507119197,-0.03796762594068603,3.976039409637451,4325,0.24164326,0.7242830395698547,0.2,7.7906230563822865,2.692798614501953,0.5165299227799228,0.2,0.0001
18186,21.9885,17.9506,867,-1.2095,0.9036,433,7102464,18.8789381980896,-12.41527770459652,-0.04488890682696365,4.288776397705078,4330,0.17680538,0.7158544957637787,0.2,7.960095745325089,3.3454349040985107,0.5742431640625,0.2,0.0001
18208,21.11,17.9987,868,-0.7804,0.9038,430,7110656,19.039795875549316,-12.617944145202637,-0.04994974248984363,5.578197956085205,4335,0.14958666,0.7296417057514191,0.2,7.233023041114211,3.334984540939331,0.54833984375,0.2,0.0001
18230,20.7756,17.9979,869,-0.8177,0.904,433,7118848,18.915132522583008,-12.739158354307476,-0.0327095807317579,5.304468154907227,4340,0.17624563,0.6859163641929626,0.2,8.941657720427765,2.365489959716797,0.528234649122807,0.2,0.0001
18250,20.9308,17.997,870,-0.8767,0.9042,433,7127040,18.897875785827637,-12.752545065552225,-0.012839268537536832,6.718221664428711,4345,0.18872893,0.7264697551727295,0.2,7.899646680773669,1.3589160442352295,0.4074427480916031,0.2,0.0001
18270,21.1854,17.9501,871,-1.2821,0.9039,433,7135232,18.91159462928772,-12.56451427085059,-0.011792306243608306,9.257598876953125,4350,0.078216456,0.7244767546653748,0.2,7.885872481124742,1.167630910873413,0.3881138392857143,0.2,0.0001
18291,20.8744,18.006,872,-0.7129,0.9039,433,7143424,18.886003494262695,-12.682872126842367,-0.034914704115964985,7.468502044677734,4355,0.13547048,0.7175629138946533,0.2,7.8355341142621535,2.416393280029297,0.48521686422413796,0.2,0.0001
18312,21.3097,17.9865,873,-1.0339,0.9045,433,7151616,18.899954795837402,-12.832375032859936,-0.03482487261205454,6.746310710906982,4360,0.15361312,0.7083526253700256,0.2,8.219914258572093,2.3694326877593994,0.49979440789473684,0.2,0.0001
18334,21.7657,17.9232,874,-1.5448,0.9039,434,7159808,18.850133657455444,-12.694352639775698,-0.04564453083008122,9.215810775756836,4365,0.17019457,0.7244596779346466,0.2,7.65947266784655,3.0539257526397705,0.5252976190476191,0.2,0.0001
18356,21.4696,17.991,875,-0.9184,0.9041,433,7168000,18.916646480560303,-12.582239785602102,-0.03809097964579731,3.6528823375701904,4370,0.16867854,0.7135940492153168,0.2,8.142259954076717,2.802259922027588,0.5204751394052045,0.2,0.0001
18377,21.9061,17.9604,876,-1.1292,0.9037,435,7176192,18.82138729095459,-12.812937274378301,-0.03703774282881079,3.783780336380005,4375,0.16439903,0.718715101480484,0.2,7.975722251221997,2.3607122898101807,0.49576679515418504,0.2,0.0001
18399,21.3456,17.9946,877,-0.837,0.9039,434,7184384,18.842196702957153,-12.803118780061796,-0.03582248604529864,5.322279930114746,4380,0.15000232,0.7121661603450775,0.2,8.086559495884618,2.3999922275543213,0.4915787337662338,0.2,0.0001
18419,20.796,17.991,878,-0.8456,0.9038,435,7192576,18.827908754348755,-12.939298059426102,-0.030592519260358577,2.7878878116607666,4385,0.16169704,0.7101451456546783,0.2,8.087757281228608,2.1158175468444824,0.4892003676470588,0.2,0.0001
18441,20.9932,18.0132,879,-0.663,0.904,435,7200768,18.827329874038696,-12.93056339978083,-0.03393935416846379,8.515097618103027,4390,0.13986732,0.7397540509700775,0.2,7.475926303428058,2.2815582752227783,0.4853025114155251,0.2,0.0001
18463,21.4149,17.9377,880,-1.3378,0.9036,434,7208960,18.868223190307617,-12.953962656855584,-0.049568972770066465,5.225553035736084,4395,0.16754612,0.7348378002643585,0.2,7.337192124500871,3.3318846225738525,0.538623046875,0.2,0.0001
18483,20.7744,17.9879,881,-0.8384,0.9036,433,7217152,18.90366554260254,-12.88065741612361,-0.022860614206785194,6.605051517486572,4400,0.133803,0.7172583341598511,0.2,8.073714124850738,1.619088888168335,0.43013822115384615,0.2,0.0001
18505,21.1873,17.9714,882,-1.1104,0.9041,433,7225344,18.913951873779297,-12.832388836996897,-0.04936530926996576,4.984586715698242,4405,0.18404144,0.7231564223766327,0.2,7.863900365999767,2.9193124771118164,0.5293247767857143,0.2,0.0001
18527,20.7338,18.014,883,-0.6358,0.9039,434,7233536,18.862422943115234,-12.915734952688217,-0.04516667980060447,5.627817153930664,4410,0.16545409,0.7385826110839844,0.2,7.446106929704547,3.349985361099243,0.5551025390625,0.2,0.0001
18548,20.459,18.0046,884,-0.7098,0.9038,434,7241728,18.842856407165527,-12.957523146672035,-0.01928711827121564,1.2516734600067139,4415,0.17172496,0.7246199548244476,0.2,7.7955991438965295,1.3911349773406982,0.40963152985074625,0.2,0.0001
18570,20.601,18.0072,885,-0.8843,0.9048,430,7249920,19.009653329849243,-12.931528332829476,-0.04442475495598046,2.2956080436706543,4420,0.16733527,0.7181878089904785,0.2,8.041773442924022,3.3268184661865234,0.5451416015625,0.2,0.0001
18590,19.5546,18.0596,886,-0.2334,0.9041,435,7258112,18.826417684555054,-13.089226578221176,-0.0038049948740411887,3.586249828338623,4425,0.08912382,0.724837064743042,0.2,7.771637267536587,1.027878999710083,0.38115530303030304,0.2,0.0001
18611,20.5842,18.0043,887,-0.7339,0.9039,433,7266304,18.877554416656494,-13.253483876024829,-0.0361324958308409,4.299500942230225,4430,0.16231707,0.7386996150016785,0.2,7.5597455711045525,2.485297203063965,0.5083028242677824,0.2,0.0001
18632,20.7476,17.9873,888,-1.0118,0.9044,435,7274496,18.80248522758484,-13.139859614372254,-0.033754111928865314,7.1290507316589355,4435,0.15543295,0.7351070642471313,0.2,7.428527692556381,2.080589532852173,0.4765234375,0.2,0.0001
18654,21.3664,18.0135,889,-0.7125,0.9042,435,7282688,18.813286066055298,-12.99511990676055,-0.04331721494767211,4.5524749755859375,4440,0.16443172,0.7326550483703613,0.2,7.713991745098217,3.0668938159942627,0.5324641047297297,0.2,0.0001
18675,20.1614,18.0544,890,-0.3077,0.9043,435,7290880,18.817441701889038,-13.174652027633956,-0.03450379492099977,2.9219675064086914,4445,0.17913139,0.7219108641147614,0.2,7.866359425040911,2.210576057434082,0.49819428066037735,0.2,0.0001
18697,21.0062,17.9916,891,-0.9222,0.9042,436,7299072,18.766716241836548,-13.205503136122308,-0.04431703456734516,4.255183219909668,4450,0.15107459,0.7309481203556061,0.2,7.610748939773663,3.0549442768096924,0.5148809523809523,0.2,0.0001
18718,20.7002,18.0364,892,-0.5392,0.9045,435,7307264,18.821255207061768,-13.128672178067154,-0.03506003497589623,5.616106986999512,4455,0.19691226,0.7294121384620667,0.2,7.578071521155199,2.0647411346435547,0.47785804020100503,0.2,0.0001
18739,20.9057,18.0078,893,-0.7779,0.9043,435,7315456,18.811445236206055,-13.236066912159774,-0.039344849939824955,2.7890660762786865,4460,0.17632905,0.756766065955162,0.2,6.822144797354033,2.731691598892212,0.5020714962121212,0.2,0.0001
18760,21.2235,17.9821,894,-0.9777,0.904,435,7323648,18.831387996673584,-13.183007550962044,-0.01673219299338984,2.4604289531707764,4465,0.18079442,0.7246383726596832,0.2,7.847049472006884,1.3723022937774658,0.4324100378787879,0.2,0.0001
18782,21.4836,18.0069,895,-0.7109,0.9039,436,7331840,18.747689723968506,-13.00362661778927,-0.046167957785655744,5.305083274841309,4470,0.16730681,0.7176602482795715,0.2,7.7944944854825735,3.3272714614868164,0.54951171875,0.2,0.0001
18802,20.9804,18.0238,896,-0.5671,0.904,435,7340032,18.815837621688843,-13.157279512417391,-0.022501886637775966,6.093883037567139,4475,0.13249299,0.7232825756072998,0.2,7.687279080444911,1.6459484100341797,0.4695361635220126,0.2,0.0001
18824,21.5033,17.9459,897,-1.3749,0.9042,435,7348224,18.82782816886902,-13.163587922316331,-0.037075799135849456,5.869269847869873,4480,0.20648359,0.7228232622146606,0.2,7.909951423223202,2.697024345397949,0.5280348557692308,0.2,0.0001
18844,21.774,17.983,898,-0.9959,0.9041,436,7356416,18.764995574951172,-13.051317309545091,-0.01510868707194555,6.430054664611816,4485,0.09265466,0.7205909490585327,0.2,7.710896945196735,1.2538905143737793,0.40353822314049587,0.2,0.0001
18863,20.9907,17.9995,899,-0.8283,0.9041,435,7364608,18.814542770385742,-13.039711929502941,0.001110178285411426,7.1360883712768555,4490,0.13897312,0.7186465859413147,0.2,7.912720403500965,0.8709051609039307,0.37072172619047616,0.2,0.0001
